CrashID,RdCharacte,RdClass,RdConditio,RdConfig,RdDefects,RdFeature,RdSurface,Region,RuralUrban,SpeedLimit,TraffCntrl,Weather,Workzone,Latitude,LightCond,Locality,Longitude
103265797,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.768873,Dark - Roadway Not Lighted,Rural (<30% Developed),-78.649233
103265876,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.94423,Daylight,Urban (>70% Developed),-77.796459
103266010,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Concrete,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.784576,Daylight,Urban (>70% Developed),-78.694237
103266094,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,35.903747,Daylight,Mixed (30% To 70% Developed),-79.052723
103266628,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.760444,Daylight,Rural (<30% Developed),-77.154212
103267113,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop Sign,Rain,No,35.179494,Dark - Lighted Roadway,Mixed (30% To 70% Developed),-81.019999
103267375,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36.036685,Daylight,Urban (>70% Developed),-78.895785
103267657,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Cloudy,No,35.705193,Dark - Lighted Roadway,Urban (>70% Developed),-79.807031
103267805,Straight - Level,Local Street,Dry,"One-Way, Not Divided",Debris,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,34.233175,Daylight,Urban (>70% Developed),-77.928446
103268237,Straight - Level,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,34.706867,Daylight,Rural (<30% Developed),-77.27986
103268840,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,Stop Sign,Clear,No,36.091857,Daylight,Mixed (30% To 70% Developed),-78.46479
103269201,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.923972,Daylight,Urban (>70% Developed),-78.927028
103270232,Straight - Grade,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,Unknown,No Control Present,Clear,No,36.070073,Daylight,Urban (>70% Developed),-80.270622
103270812,Straight - Bottom,State Secondary Route,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.773671,Daylight,Urban (>70% Developed),-78.845957
103270832,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Missing,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,34.227797,Daylight,Urban (>70% Developed),-77.931692
103271258,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Rain,No,34.223138,Dark - Roadway Not Lighted,Urban (>70% Developed),-77.886052
103271423,Straight - Level,missing,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,34.03635,Daylight,Urban (>70% Developed),-77.893787
103271543,Straight - Hillcrest,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.377288,Daylight,Rural (<30% Developed),-81.090887
103271697,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Missing,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.200212,Daylight,Urban (>70% Developed),-80.889197
103271752,Curve - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.849715,Dusk,Urban (>70% Developed),-78.576656
103272327,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.809852,Daylight,Urban (>70% Developed),-78.705671
103272357,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.40616,Dark - Roadway Not Lighted,Urban (>70% Developed),-80.865938
103274434,Straight - Level,Public Vehicular Area,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,Unknown,No Control Present,Clear,No,35.605207,Daylight,Urban (>70% Developed),-77.360863
103276255,Straight - Level,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,34.229831,Daylight,Urban (>70% Developed),-77.877649
103276334,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Missing,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.254956,Daylight,Urban (>70% Developed),-80.800773
103276517,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Bridge,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.792536,Daylight,Urban (>70% Developed),-78.585295
103276665,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Missing,Coarse Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,34.241183,Dark - Lighted Roadway,Urban (>70% Developed),-77.85627
103276893,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,5 - 15 MPH,No Control Present,Clear,No,34.997974,Dark - Lighted Roadway,Mixed (30% To 70% Developed),-78.31763
103277066,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,Stop Sign,Clear,No,34.999603,Daylight,Urban (>70% Developed),-80.686823
103277089,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.514653,Dark - Roadway Not Lighted,Rural (<30% Developed),-77.435859
103277227,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,Stop And Go Signal,Clear,No,35.25686,Daylight,Urban (>70% Developed),-80.843126
103277247,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,No Control Present,Clear,No,35.020395,Daylight,Mixed (30% To 70% Developed),-78.898087
103277396,Straight - Grade,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.984049,Daylight,Urban (>70% Developed),-80.013475
103277617,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.791143,Daylight,Urban (>70% Developed),-80.860975
103277878,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Concrete,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.252376,Dark - Unknown Lighting,Urban (>70% Developed),-80.780338
103277890,Straight - Grade,State Secondary Route,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,Unknown,Stop And Go Signal,Clear,No,35.804853,Daylight,Urban (>70% Developed),-78.813303
103277924,Straight - Grade,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,50 - 55  MPH,No Control Present,Clear,No,36.469878,Daylight,Rural (<30% Developed),-79.959159
103277974,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,34.237152,Daylight,Urban (>70% Developed),-77.867621
103277980,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,34.235143,Dark - Lighted Roadway,Urban (>70% Developed),-77.936603
103279113,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.908864,Dark - Lighted Roadway,Urban (>70% Developed),-79.059323
103279469,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.3237,Dark - Lighted Roadway,Urban (>70% Developed),-80.712261
103279653,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Cloudy,No,35.766599,Daylight,Urban (>70% Developed),-78.773078
103279703,Straight - Level,State Secondary Route,Dry,"Two-Way, Divided, Unprotected Median",None,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.790084,Daylight,Urban (>70% Developed),-78.850598
103280566,Straight - Level,Local Street,Wet,"Two-Way, Divided, Unprotected Median",None,Missing,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Rain,No,36.061961,Dark - Lighted Roadway,Urban (>70% Developed),-79.815528
103280843,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Shared-Use Paths Or Trails,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36.063759,Daylight,Urban (>70% Developed),-79.823892
103281029,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.784668,Dark - Lighted Roadway,Mixed (30% To 70% Developed),-78.688038
103281301,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Bridge,Concrete,Piedmont,Urban,30 - 35  MPH,No Control Present,Cloudy,No,35.79346,Dark - Lighted Roadway,Urban (>70% Developed),-78.684317
103282605,Curve - Hillcrest,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Other,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.915252,Daylight,Urban (>70% Developed),-79.056832
103282717,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,Stop And Go Signal,Clear,No,35.377867,Daylight,Urban (>70% Developed),-78.541998
103283069,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Related To Intersection,Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,Stop Sign,Clear,No,36.178502,Daylight,Urban (>70% Developed),-80.282653
103283303,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.78572,Daylight,Urban (>70% Developed),-78.661324
103283514,Curve - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.749516,Dark - Roadway Not Lighted,Rural (<30% Developed),-76.651203
103284114,Straight - Grade,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,Related To Intersection,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Cloudy,No,34.26826,Dark - Roadway Not Lighted,Urban (>70% Developed),-77.868957
103284284,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.389304,Daylight,Urban (>70% Developed),-77.922175
103284752,Curve - Level,State Secondary Route,Wet,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Cloudy,No,35.304056,Daylight,Rural (<30% Developed),-82.58284
103284898,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.931214,Dark - Lighted Roadway,Urban (>70% Developed),-77.812874
103284936,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,5 - 15 MPH,No Control Present,Clear,No,35.977662,Dark - Lighted Roadway,Urban (>70% Developed),-77.803512
103284964,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,34.768385,Daylight,Urban (>70% Developed),-77.378849
103285024,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Smooth Asphalt,Coastal,Urban,Unknown,No Control Present,Clear,No,34.751806,Daylight,Urban (>70% Developed),-77.444389
103285077,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.789468,Daylight,Urban (>70% Developed),-78.663985
103285279,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.950226,Daylight,Urban (>70% Developed),-77.785362
103285332,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Missing,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.940986,Daylight,Urban (>70% Developed),-77.787711
103285444,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Missing,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.112771,Daylight,Urban (>70% Developed),-80.85717
103285623,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,40 - 45  MPH,No Control Present,Clear,No,34.735523,Dark - Roadway Not Lighted,Mixed (30% To 70% Developed),-77.161978
103285716,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Urban,20 - 25  MPH,No Control Present,Clear,No,36.487016,Dark - Lighted Roadway,Urban (>70% Developed),-80.61829
103286182,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.311151,Daylight,Rural (<30% Developed),-78.016595
103286676,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,35.944641,Daylight,Urban (>70% Developed),-77.796152
103286682,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,20 - 25  MPH,No Control Present,Clear,No,34.234007,Daylight,Mixed (30% To 70% Developed),-77.776952
103286766,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Missing,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,No Control Present,Clear,No,35.91603,Daylight,Urban (>70% Developed),-76.249778
103286862,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Related To Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,36.152243,Daylight,Urban (>70% Developed),-79.812732
103287624,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,50 - 55  MPH,No Control Present,Clear,No,35.213627,Daylight,Rural (<30% Developed),-79.377691
103288153,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,36.00767,Daylight,Urban (>70% Developed),-78.92218
103288422,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Coarse Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,35.78556,Dawn,Urban (>70% Developed),-78.675581
103288522,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,34.232331,Daylight,Urban (>70% Developed),-77.882603
103289049,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,34.989329,Daylight,Mixed (30% To 70% Developed),-80.532029
103289523,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Cloudy,No,36.088442,Daylight,Urban (>70% Developed),-79.825794
103289825,Curve - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Cloudy,No,34.723909,Daylight,Rural (<30% Developed),-77.48353
103290302,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Mountains,Rural,50 - 55  MPH,No Control Present,Clear,No,36.201373,Dark - Roadway Not Lighted,Rural (<30% Developed),-80.503494
103290453,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.739179,Dark - Roadway Not Lighted,Rural (<30% Developed),-80.102756
103290672,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,36.051449,Daylight,Urban (>70% Developed),-79.764543
103290849,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.740367,Dark - Lighted Roadway,Rural (<30% Developed),-78.629825
103291344,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,34.223625,Dark - Lighted Roadway,Urban (>70% Developed),-77.872779
103291784,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.945427,Daylight,Urban (>70% Developed),-77.799185
103291870,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,34.248194,Daylight,Urban (>70% Developed),-77.947618
103292037,Straight - Bottom,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Missing,Smooth Asphalt,Piedmont,Urban,Unknown,No Control Present,Clear,No,36.039175,Dark - Roadway Not Lighted,Urban (>70% Developed),-79.900372
103292159,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Related To Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36.039705,Daylight,Urban (>70% Developed),-79.849533
103292183,Straight - Hillcrest,Public Vehicular Area,Dry,"Two-Way, Not Divided",Other,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.258682,Daylight,Urban (>70% Developed),-80.785106
103292597,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Rain,No,35.9969,Daylight,Urban (>70% Developed),-78.910269
103292812,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.523819,Daylight,Urban (>70% Developed),-77.0096
